UniqueID,Topic,In_PubMed,NLM_ID,Journal,Counts,Start_Year,End_Year,URL_CNKI,URL_CAOD,CAOD_Coverage_Start_Year,CAOD_Coverage_End_Year,URL,Content,Login,Free/Pay,Language,Notes,Print_ISSN_NLM,Electronic_ISSN_NLM,Linking_ISSN_NLM,MeSH,Indexed_NLM,Indexed_Embase,Indexed_Embase_NLM,Not_Indexed_NLM_and_Embase,Indexed_NLM_not_in_Embase,Archive_Coverage_Start_Year,Archive_Coverage_Start_Year,PubMed_Journal_Status,PubMed_Start_Year,PubMed_End_Year,MEDLINE_Journal_Status,MEDLINE_Start_Year,MEDLINE_End_Year,PMC_Journal_Status,PMC_Start_Year,PMC_End_Year,PMC_Free_access,PMC_Open_access,PMC_Participation_level,PMC_Deposit_status,PMC_Journal_URL
375666,Child health_1,NO,9425635,China Pharmacy,6,1990,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=ZGYA,http://caod.oriprobe.com/journals/zgyf/China_Pharmacy.htm,1990,,https://www.oriprobe.com/journals/zgyf.html,HTML/PDF,N,Pay,English/Chinese,CHECK China pharmacy,1001-0408,NR,1001-0408,"China; Pharmacies; Pharmacy Service, Hospital.; Pharmacy",YES,NO,NO,NO,YES,2000,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
319213,Child health_1,NO,101321377 ,Zhongguo xue xiao wei sheng.,4,1990,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=XIWS,http://caod.oriprobe.com/journals/zgxxws/Chinese_Journal_of_School_Health.htm,1982,,https://www.oriprobe.com/journals/zgxxws.html,HTML/PDF,N,Pay,English/Chinese,,1000-9817,NR,1000-9817,China; School Health Services; Student Health Services,YES,NO,NO,NO,YES,1982,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
72943,Cancer_1,NO,101245736,Xian dai yu fang yi xue = Modern preventive medicine,30,1990,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=XDYF,http://caod.oriprobe.com/journals/xdyfyx/Modern_Preventive_Medicine.htm,1979,,https://www.oriprobe.com/journals/xdyfyx.html,HTML/PDF,N,Pay,Chinese/English,,1003-8507,NR,1003-8507,Preventive Health Services; Preventive Medicine,YES,NO,NO,NO,YES,1979,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
371402,Child health_1,NO,9102137,Journal of health education,4,1991,2000,NA,NA,NA,NA,https://www.tandfonline.com/loi/ujhe20,HTML/PDF,N,Pay/Free,English,Continued By: American journal of health education ISSN 1932-5037,1055-6699,NR,1055-6699,Health Education; School Health Services,YES,NO,NO,NO,YES,1969,,Selected citations only,Unknown,Unknown,Selected citations only,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
378716,Child health_1,NO,9103425,Journal of child and adolescent group therapy.,5,1991,2001,NA,NA,NA,NA,https://link.springer.com/journal/10821/volumes-and-issues,HTML/PDF,Y/N,Free/Pay,English,,1053-0800,NR,1053-0800,"Adolescent; Child; Infant; Psychotherapy, Group",YES,NO,NO,NO,YES,1991,2001,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
2824,Allergy & intolerance_1,NO,9110923,Oto-rhino-laryngologia nova.,4,1991,2003,NA,NA,NA,NA,https://www.karger.com/Journal/Home/224147,HTML/PDF,Y/N,Free/Pay,German,,1014-8221,1423-0283,1014-8221,Otorhinolaryngologic Diseases,YES,NO,NO,NO,YES,1991,2003,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
27562,Blood disorders_1,NO,9106558,Current obstetrics & gynaecology,10,1991,2006,NA,NA,NA,NA,https://www.sciencedirect.com/journal/current-obstetrics-and-gynaecology/issues,HTML/PDF,N,Free,English,,0957-5847,NR,0957-5847,"Genital Diseases, Female; Obstetrics",YES,NO,NO,NO,YES,1991,2006,Selected citations only,Unknown,Unknown,Selected citations only,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
524370,"Developmental, psychosocial & learning problems_1",NO,100889690,Journal fu?r Fertilita?t und Reproduktion.,25,1991,2007,NA,NA,NA,NA,https://www.kup.at/journals/fertilitaet/,PDF,N,Free,German,,1019-066X,1680-9416,1019-066X,Reproductive Techniques,YES,NO,NO,NO,YES,1994,2017,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
263062,Child health_1,NO,101190461,The British journal of hand therapy.,16,1991,2008,NA,NA,NA,NA,https://journals.sagepub.com/loi/HTH,HTML/PDF,Y/N,Free/Pay,English,,1369-9571,NR,1369-9571,Carpal Tunnel Syndrome; Finger Joint; Hand Injuries; Physical Therapy Modalities,YES,NO,NO,NO,YES,1996,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
17353,Blood disorders_1,NO,9104824,ACP journal club,58,1991,2008,NA,NA,NA,NA,https://www.acpjournals.org/loi/ajc,HTML,Y,Pay,English,,1056-8751 1056-8751,1539-8560 1539-8560,1056-8751,Medicine,YES,NO,NO,NO,YES,1990,2008,Deselected,1994,2008,Deselected,1994,2008,Not indexed#,NA,NA,NA,NA,NA,NA,NA
394170,Complementary & alternative medicine_1,NO,9815780,Fujian Zhong yi xue yuan xue bao = Journal of Fujian College of Traditional Chinese Medicine.,13,1991,2010,NA,NA,NA,NA,https://www.oriprobe.com/journals/fjzyxyxb.html,HTML/PDF,N,Pay,English/Chinese,,1004-5627,NR,1004-5627,"Medicine, Chinese Traditional",YES,NO,NO,NO,YES,1992,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
365384,Child health_1,NO,9605034,Pediatric Allergy and Respiratory Disease,4,1991,2012,NA,NA,NA,NA,https://koreamed.org/volumes/77,HTML/PDF,N,Free,English/Korean,,1225-679X,NR,1225-679X,Allergy and Immunology; Child; Hypersensitivity; Infant; Respiratory Tract Diseases,YES,NO,NO,NO,YES,1993,2012,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
68644,Cancer_1,NO,101250837,Journal of Hayat,8,1991,,NA,NA,NA,NA,https://hayat.tums.ac.ir/browse.php?&slct_pg_id=17&sid=1&slc_lang=en,HTML/PDF,N,Free,English/Persian,,1735-2215,2008-188X,1735-2215,Medicine,YES,NO,NO,NO,YES,1991,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
172242,Child health_1,NO,101275348,SaludiCiencia.,4,1991,,NA,NA,NA,NA,https://www.siicsalud.com/saludiciencia/numeros_anteriores.php,PDF,N,Free,English,,1667-8982,1667-8990,1667-8982,Medicine,YES,YES,YES,NO,NO,2000,2021,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
182460,Child health_1,NO,100883435,Journal of Pakistan Association of Dermatologists : JPAD.,64,1991,,NA,NA,NA,NA,https://www.jpad.com.pk/index.php/jpad/issue/archive,HTML/PDF,N,Free,English,,1560-9014,NR,1560-9014,Skin Diseases,YES,YES,YES,NO,NO,2003,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
47131,Cancer_1,NO,9425465,Tu?rkiye klinikleri. Dermatoloji = Turkish journal of dermatoloji.,6,1991,,NA,NA,NA,NA,https://www.turkiyeklinikleri.com/journal/journal-of-dermatology/10/issue-list/en-index.html,HTML,N,Free,Turkish,,1300-0330,NR,1300-0330,Skin Diseases,YES,YES,YES,NO,NO,1991,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
129373,Child health_1,NO,9206575,Paediatric anaesthesia,20,1991,,NA,NA,NA,NA,https://onlinelibrary.wiley.com/journal/14609592,HTML/PDF,N,Free,English,,1155-5645,1460-9592,1155-5645,Anesthesia; Child; Infant,YES,YES,YES,NO,NO,1991,,Currently-indexed,1995,,Currently-indexed,1995,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
125050,Child health_1,NO,9301144,European journal of pediatric dermatology : PD.,8,1991,,NA,NA,NA,NA,https://ejpd.com/index.php/journal/issue/archive,HTML,N,Free,English,,1122-7672,2281-9649,1122-7672,Adolescent; Child; Infant; Skin Diseases,YES,YES,YES,NO,NO,1991,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
807635,Health & safety at work_1,NO,9202814,Journal of occupational rehabilitation,4,1991,,NA,NA,NA,NA,https://link.springer.com/journal/10926/volumes-and-issues,HTML/PDF,Y/N,Free/Pay,English,,1053-0487,1573-3688,1053-0487,"Accidents, Occupational; Occupational Diseases; Occupational Health; Rehabilitation",YES,YES,YES,NO,NO,1991,,Currently-indexed,2001,,Currently-indexed,2001,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
223731,Child health_1,PARTIAL,9112936,Journal of community & applied social psychology,12,1991,,NA,NA,NA,NA,https://onlinelibrary.wiley.com/loi/10991298,HTML,N,Free,English,,1052-9284,NR,1052-9284,"Community Mental Health Services; Psychology, Social; Social Behavior",YES,NO,NO,NO,YES,1991,,Selected citations only,Unknown,Unknown,Selected citations only,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
HTA_8553,,PARTIAL,9111633,Journal of Stroke and Cerebrovascular Diseases,,1991,,NA,NA,NA,NA,https://www.sciencedirect.com/journal/journal-of-stroke-and-cerebrovascular-diseases/issues,HTML/PDF,Y/N,Free/Pay,English,,1052-3057,1532-8511,1052-3057,Cerebrovascular Disorders,YES,YES,YES,NO,NO,1991,,Currently-indexed,2007,,Currently-indexed,2007,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
HTA_17289,,PARTIAL,9103300,Clinical Journal of Sport Medicine,,1991,,NA,NA,NA,NA,https://journals.lww.com/cjsportsmed/Pages/issuelist.aspx,HTML/PDF,Y/N,Free/Pay,English,,1050-642X,1536-3724,1050-642X,Athletic Injuries; Sports Medicine,YES,YES,YES,NO,NO,1991,,Currently-indexed,1995,,Currently-indexed,1995,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
796892,Health & safety at work_1,PARTIAL,9109125,Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology,9,1991,,NA,NA,NA,NA,https://www.sciencedirect.com/journal/journal-of-electromyography-and-kinesiology/issues,HTML,N,Free,English,,1050-6411,1873-5711,1050-6411,Electromyography; Movement; Muscles,YES,YES,YES,NO,NO,1991,,Currently-indexed,1998,,Currently-indexed,1998,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
31796,Cancer_1,PARTIAL,9111626,International journal of gynecological cancer : official journal of the International Gynecological Cancer Society,204,1991,,NA,NA,NA,NA,https://ijgc.bmj.com/,HTML/PDF,Y/N,Pay/Free,English,,1048-891X,1525-1438,1048-891X,"Genital Neoplasms, Female",YES,YES,YES,NO,NO,1991,,Currently-indexed,2001,,Currently-indexed,2001,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
304990,Child health_1,NO,9613603,Australasian psychiatry : bulletin of Royal Australian and New Zealand College of Psychiatrists,15,1991,,NA,NA,NA,NA,https://journals.sagepub.com/home/apy,HTML/PDF,Y/N,Free/Pay,English,,1039-8562,1440-1665,1039-8562,Asia; Australia; Mental Disorders; Mental Health Services; Psychiatry,YES,YES,YES,NO,NO,1993,,Currently-indexed,2004,,Currently-indexed,2004,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
137299,Child health_1,NO,9710936,Health promotion journal of Australia : official journal of Australian Association of Health Promotion Professionals,66,1991,,NA,NA,NA,NA,https://onlinelibrary.wiley.com/journal/22011617,HTML,N,Free,English,,1036-1073,NR,1036-1073,Australia; Health Promotion,YES,YES,YES,NO,NO,2002,,Currently-indexed,2005,,Currently-indexed,2005,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
330939,Child health_1,NO,9425702 ,Chiropractic journal of Australia.,6,1991,,NA,NA,NA,NA,https://www.cjaonline.com.au/index.php/cja/issue/archive,HTML,N,Free,English,,1036-0913,NR,1036-0913,Chiropractic,YES,NO,NO,NO,YES,2016,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
897226,Heart & circulation_1,NO,9100851,"Cerebrovascular diseases (Basel, Switzerland)",30,1991,,NA,NA,NA,NA,https://www.karger.com/Journal/Home/224153,HTML/PDF,Y/N,Free/Pay,English,,1015-9770,1421-9786,1015-9770,Cerebrovascular Disorders,YES,YES,YES,NO,NO,1991,,Currently-indexed,2003,,Currently-indexed,2003,,Indexed,2007,2015,0,Some, NIH Portfolio , No New Content ,http://www.ncbi.nlm.nih.gov/pmc/?term=%22Cerebrovasc+Dis%22%5Bjournal%5D
123410,Child health_1,NO,9714340,Zhonghua yi yuan gan ran xue za zhi = Chinese journal of nosocomiology,36,1991,,NA,NA,NA,NA,https://www.oriprobe.com/journals/zhyygrxzz.html,HTML/PDF,N,Pay,English/Chinese,,1005-4529,NR,1005-4529,Cross Infection; Infection Control,YES,NO,NO,NO,YES,1991,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
91944,Cancer_1,PARTIAL,9303005,World journal of acupuncture-moxibustion,60,1991,,NA,NA,NA,NA,https://www.sciencedirect.com/journal/world-journal-of-acupuncture-moxibustion,HTML,N,Free,English,,1003-5257,NR,1003-5257,Acupuncture Therapy; Moxibustion,YES,YES,YES,NO,NO,2012,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
403851,Complementary & alternative medicine_1,NO,9815795,Zhongguo Zhong yi yan ke za zhi = Journal of traditional Chinese ophthalmology.,6,1991,,NA,NA,NA,NA,https://www.oriprobe.com/journals/zgzyykzz.html,HTML/PDF,N,Pay,English/Chinese,,1002-4379,NR,1002-4379,"Eye Diseases; Medicine, Chinese Traditional; Ophthalmology",YES,NO,NO,NO,YES,1991,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
325942,Child health_1,NO,101466861 ,Henan da xue xue bao. She hui ke xue ban = Journal of Henan University.,5,1991,,NA,NA,NA,NA,https://www.oriprobe.com/journals/hndxxb-shkxb.html,HTML/PDF,N,Pay,English/Chinese,,1000-5242,NR,1000-5242,UPDATE,YES,NO,NO,NO,YES,1934,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
119849,Child health_1,NO,9210138,The European journal of clinical research.,46,1991,,NA,NA,NA,NA,https://eurjmedres.biomedcentral.com/,HTML,N,Free,English,,0961-3692,NR,0961-3692,Clinical Medicine,YES,NO,NO,NO,YES,2009,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
36874,Cancer_1,PARTIAL,101473218,Statistics and computing,9,1991,,NA,NA,NA,NA,https://link.springer.com/journal/11222/volumes-and-issues,HTML,N,Free,English,,0960-3174,NR,0960-3174,UPDATE,YES,NO,NO,NO,YES,1991,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
250102,Child health_1,NO,9112672,Neuropsychological rehabilitation,4,1991,,NA,NA,NA,NA,https://www.tandfonline.com/loi/pnrh20,HTML/PDF,Y/N,Free/Pay,English,,0960-2011,1464-0694,0960-2011,Brain Diseases; Brain Injuries; Cognition Disorders,YES,YES,YES,NO,NO,1991,,Currently-indexed,2005,,Currently-indexed,2005,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
56510,Cancer_1,PARTIAL,9425979,Isokinetics and exercise science,24,1991,,NA,NA,NA,NA,https://content.iospress.com/journals/isokinetics-and-exercise-science/Pre-press/Pre-press,HTML,N,Free,English,,0959-3020,1878-5913,0959-3020,Exercise Test; Exercise; Muscle Contraction,YES,YES,YES,NO,NO,1991,,Selected citations only,Unknown,Unknown,Selected citations only,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
1404739,Pain & anaesthesia_1,NO,9200430,International Journal of Obstetric Anesthesia ,4,1991,,NA,NA,NA,NA,https://www.obstetanesthesia.com/issues,HTML/PDF,N,Free/Pay,English,,0959-289X,1532-3374,0959-289X,"Anesthesia, Obstetrical",YES,YES,YES,NO,NO,1991,,Currently-indexed,2004,,Currently-indexed,2004,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
61,Allergy & intolerance_1,PARTIAL,101213739,International dairy journal,15,1991,,NA,NA,NA,NA,https://www.sciencedirect.com/journal/international-dairy-journal/issues,HTML,N,Free,English,,0958-6946,1879-0143,0958-6946,UPDATE,YES,NO,NO,NO,YES,1991,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
246877,Child health_1,NO,9309668,Criminal behaviour and mental health : CBMH,5,1991,,NA,NA,NA,NA,https://onlinelibrary.wiley.com/loi/14712857,HTML/PDF,Y/N,Free/Pay,English,,0957-9664,1471-2857,0957-9664,Criminal Psychology; Dangerous Behavior; Mental Disorders,YES,YES,YES,NO,NO,1991,,Currently-indexed,2002,,Currently-indexed,2002,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
95095,Cancer_1,NO,9440650,"Physikalische Medizin, Rehabilitationsmedizin, Kurortmedizin : PRK.",37,1991,,NA,NA,NA,NA,https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000056,HTML,N,Free,German,,0940-6689,NR,0940-6689,Health Resorts; Physical Therapy Modalities; Physical and Rehabilitation Medicine,YES,NO,NO,NO,YES,1980,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
209885,Child health_1,NO,9440610,Sucht,12,1991,,NA,NA,NA,NA,https://econtent.hogrefe.com/loi/suc/group/d2000.y2009,HTML/PDF,Y/N,Free/Pay,English/German,,0939-5911,1664-2856,0939-5911,Substance-Related Disorders.,YES,YES,YES,NO,NO,2000,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
36995,Cancer_1,NO,9425439,Nederlands tijdschrift voor dermatologie & venereologie.,16,1991,,NA,NA,NA,NA,https://nvdv.nl/patienten/dermatologie/tijdschriften-en-boeken/ntvdv,PDF,N,Free,Dutch,,0925-8604,NR,0925-8604,Sexually Transmitted Diseases; Skin Diseases,YES,YES,YES,NO,NO,2005,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
241892,Child health_1,NO,9111860,International journal of antimicrobial agents,4,1991,,NA,NA,NA,NA,https://www.sciencedirect.com/journal/international-journal-of-antimicrobial-agents/issues,HTML/PDF,N,Free/Pay,English,,0924-8579,1872-7913,0924-8579,Anti-Bacterial Agents; Anti-Infective Agents,YES,YES,YES,NO,NO,1991,,Currently-indexed,1997,,Currently-indexed,1997,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
58486,Cancer_1,NO,9607688,Journal of epidemiology,4,1991,,NA,NA,NA,NA,https://www.jstage.jst.go.jp/browse/jea/list/-char/en,HTML/PDF,N,Free,English,,0917-5040,1349-9092,0917-5040,Epidemiology,YES,YES,YES,NO,NO,1991,,Currently-indexed,1996,,Currently-indexed,1996,,Indexed,2003,2022,Immediate,All, Full , ,http://www.ncbi.nlm.nih.gov/pmc/journals/2072/
5414,Allergy & intolerance_1,NO,9111391,European respiratory review : an official journal of the European Respiratory Society,115,1991,,NA,NA,NA,NA,https://err.ersjournals.com/content/by/year,HTML,N,Free,English,,0905-9180,1600-0617,0905-9180,Respiratory Tract Diseases,YES,YES,YES,NO,NO,2005,,Currently-indexed,2010,,Currently-indexed,2010,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
1583,Allergy & intolerance_1,NO,101285326,Revista portuguesa de imunoalergologia.,4,1991,,NA,NA,NA,NA,https://rpia.spaic.pt/arquivo,PDF,N,Free,Portuguese,,0871-9721,NR,0871-9721,Allergy and Immunology; Hypersensitivity; Immunity,YES,YES,YES,NO,NO,1991,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
289459,Child health_1,NO,9700870,Norsk epidemiologi = Norwegian journal of epidemiology,14,1991,,NA,NA,NA,NA,https://www.ntnu.no/ojs/index.php/norepid/issue/archive,PDF,N,Free,Danish,,0803-2491,1891-5477,0803-2491,Epidemiologic Factors; Epidemiology,YES,YES,YES,NO,NO,1991,2021,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
285065,Child health_1,NO,9440595,Revista me?dica de Minas Gerais.,8,1991,,NA,NA,NA,NA,http://www.rmmg.org/numerosanteriores,HTML,N,Free,Portuguese,,0103-880X,2238-3182,0103-880X,Medicine,YES,NO,NO,NO,YES,2003,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
375528,Child health_1,NO,101156547 ,Xi nan guo fang yi yao = Medical journal of national defending forces in Southwest China.,15,1991,2021,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=XNGF,http://caod.oriprobe.com/journals/xngfyy/Medical_Journal_of_National_Defending_Forces_in_Southwest_China.htm,1996,2021,https://www.oriprobe.com/journals/xngfyy.html,HTML/PDF,N,Pay,English/Chinese,,1004-0188,NR,1004-0188,Medicine,YES,NO,NO,NO,YES,1996,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
79906,Cancer_1,NO,9814848,China Journal of Modern Medicine,31,1991,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=ZXDY,http://caod.oriprobe.com/journals/zgxdyxzz/China_Journal_of_Modern_Medicine.htm,1993,,https://www.oriprobe.com/journals/zgxdyxzz.html,HTML/PDF,N,Pay,English/Chinese,,1005-8982,NR,1005-8982,Medicine,YES,NO,NO,NO,YES,1993,2017,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
255591,Child health_1,NO,101483746,Lin chuang jing shen yi xue za zhi.,14,1991,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=LCJS,http://caod.oriprobe.com/journals/lcjsyxzz/Journal_of_Clinical_Psychological_Medicine.htm,1991,,https://www.oriprobe.com/journals/lcjsyxzz.html,HTML/PDF,N,Pay,English/Chinese,,NR,1005-3220,1005-3220,Clinical Medicine; Mental Disorders; Psychiatry,YES,NO,NO,NO,YES,1991,2017,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
375497,Child health_1,NO,17440100R,Hua xi yi xue = West China medical journal.,5,1991,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=HXYX,http://caod.oriprobe.com/journals/huaxiyx/West_China_Medical_Journal.htm,1986,,https://www.oriprobe.com/journals/huaxiyx.html,HTML/PDF,N,Pay,English/Chinese,,1002-0179,NR,1002-0179,Medicine,YES,NO,NO,NO,YES,1986,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
252172,Child health_1,NO,101477347,Chinese Journal of Anti?tuberculosis Association ,6,1991,,https://global.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=ZFLZ,https://caod.oriprobe.com/journals/zgflzz/The_Journal_of_the_Chinese_Antituberculosis_Association.htm,1951,,https://global.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=ZFLZ,HTML/PDF,N,Pay,English/Chinese,,1000-6621,NR,1000-6621,Tuberculosis,YES,NO,NO,NO,YES,1951,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
451424,Complementary & alternative medicine_1,NO,101523134,Zhong xi yi jie he gan bing za zhi = Chinese journal of integrated traditional and western medicine on liver diseases.,6,1991,,https://navi.cnki.net/knavi/journals/ZXGB/detail?uniplatform=NZKPT,,,,https://www.oriprobe.com/journals/zxyjhgbzz.html,HTML/PDF,N,Pay,English/Chinese,,1005-0264,NR,1005-0264,Integrative Medicine; Liver Diseases,YES,NO,NO,NO,YES,1994,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
324105,Child health_1,NO,9425324,Ceskoslovenska? otorinolaryngologie a foniatrie : casopis Ceske? a Slovenske? spolecnosti pro ORL a chirurgii hlavy a krku.,6,1992,1993,NA,NA,NA,NA,https://www.prolekare.cz/casopisy/otorinolaryngologie-foniatrie,HTML,N,Free,Czech,,1210-5988,NR,1210-5988,Otorhinolaryngologic Diseases; Speech Disorders; Voice Disorders,YES,NO,NO,NO,YES,1998,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
14015,Blood disorders_1,NO,9209406,Infusionstherapie und Transfusionsmedizin,5,1992,2002,NA,NA,NA,NA,https://www.karger.com/Journal/Home/224170,HTML/PDF,Y/N,Free/Pay,English,,1019-8466,1424-5493,1019-8466,"Blood Transfusion; Infusions, Parenteral; Parenteral Nutrition",YES,NO,NO,NO,YES,1973,,Deselected,1992,1996,Deselected,1992,1996,Not indexed#,NA,NA,NA,NA,NA,NA,NA
778080,Gynaecology_1,NO,9212665,Gynaecological endoscopy.,5,1992,2002,NA,NA,NA,NA,https://onlinelibrary.wiley.com/loi/13652508,HTML/PDF,Y/N,Free/Pay,English,,0962-1091,1365-2508,0962-1091,"Endoscopy; Genital Diseases, Female",YES,NO,NO,NO,YES,1996,2002,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
42524,Cancer_1,NO,9210524,Reproductive medicine review.,5,1992,2003,NA,NA,NA,NA,https://www.cambridge.org/core/journals/reproductive-medicine-review/all-issues,HTML,N,Free,English,,0962-2799,NR,0962-2799,Reproduction,YES,NO,NO,NO,YES,1992,2003,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
